名称,osc mems prog 2.5x2.0mm,型号,sit1602aif1-xxe,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 2.5v,型号,sit1602aif2-25e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.2ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.5V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 3.0v,型号,sit1602aif2-30e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,3V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm,型号,sit1602aif2-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm 2.8v,型号,sit1602ail1-28s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.8V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 1.8v,型号,sit1602ail2-18s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),3.9ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,1.8V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 2.5v,型号,sit1602ail2-25e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.2ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.5V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm,型号,sit1602ail2-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm,型号,sit1602air1-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 1.8v,型号,sit1602air2-18e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),3.9ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,1.8V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 2.5v,型号,sit1602air2-25e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.2ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.5V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm 2.5v,型号,sit1602ait1-25s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.2ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.5V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm 3.0v,型号,sit1602ait1-30s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,3V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm,型号,sit1602ait1-xxe,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm,型号,sit1602ait1-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.25V～3.63V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 2.8v,型号,sit1602aiu2-28e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,2.8V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 3.0v,型号,sit1602aiu2-30e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,3V,封装尺寸,"dfn,lcc"
名称,osc mems prog 3.2x2.5mm 3.3v,型号,sit1602aiu2-33s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	frequency stability (total),±20ppm; ±25ppm; ±50ppm,封装形式,smd(4),工作电压,3.3V,封装尺寸,"dfn,lcc"
名称,osc prog cmos 3.3v stby 100ppm,型号,csx325p1p-ut,分类,可编程振荡器,生产厂家,citizen,厂商地域,日本,封装形式,smd(4),温度范围,-20～70℃,output,cmos	,	type,xo (standard)			,	function,standby			,	series,csx-325p	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),25ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	height,0.039 (1.00mm)	,	part status,obsolete
名称,osc prog ttl stby 50ppm smd,型号,csx325p1p-ut,分类,可编程振荡器,生产厂家,citizen,厂商地域,日本,封装形式,smd(4),温度范围,-20～70℃,output,ttl	,	type,xo (standard)			,	function,standby			,	series,csx-325p	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	height,0.039 (1.00mm)	,	available frequency range,1mhz ~ 125mhz	,	frequency stability,±50ppm	,	part status,obsolete
名称,osc prog cml 3.3v en/ds 20ppm,型号,590dc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 2.5v en/ds 20ppm,型号,590hc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 1.8v en/ds 20ppm,型号,590kc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,1.8v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 2.5v en/ds 20ppm,型号,590sc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),100ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvpecl 2.5v en/ds 20ppm,型号,590rc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvpecl			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),125ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 1.8v en/ds 20ppm,型号,591wc-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,1.8v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 1.8v en/ds 7ppm smd,型号,590kd-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,1.8v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 3.3v en/ds 7ppm,型号,590nd-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,xo (standard)			,	function,enable/disable	,	series,si590	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),100ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 3.3v en/ds 7ppm,型号,591bd-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),100ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 2.5v en/ds 25ppm,型号,591hb-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 3.3v en/ds 25ppm,型号,591nb-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),100ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog cml 3.3v en/ds 25ppm,型号,591qb-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,cml			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,3.3v	,	current - supply (max),110ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvpecl 2.5v en/ds 25ppm,型号,591rb-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvpecl			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),125ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 2.5v en/ds 7ppm,型号,591sd-ddg,分类,可编程振荡器,生产厂家,silabs,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,xo (standard)			,	function,enable/disable	,	series,si591	,	mounting type,surface mount	,	voltage - supply,2.5v	,	current - supply (max),100ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc prog lvds 2.25v-3.6v en/ds,型号,dsc8123ci2-programmable,分类,可编程振荡器,生产厂家,microchip,厂商地域,美国,质量等级,工业级,封装形式,smd(6),温度范围,-40～85℃,output,lvds			,	type,mems (silicon)			,	function,enable/disable	,	series,dsc8123	,	mounting type,surface mount	,	voltage - supply,2.25 v ~ 3.6 v	,	current - supply (max),32ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	part status,active
名称,osc prog lvds 2.25v-3.6v stby,型号,dsc8103ai5-programmable,分类,可编程振荡器,生产厂家,microchip,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,output,lvds			,	type,mems (silicon)			,	function,standby	,	series,dsc8103	,	mounting type,surface mount	,	voltage - supply,2.25 v ~ 3.6 v	,	current - supply (max),32ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.276 l x 0.197 w (7.00mm x 5.00mm)	,	part status,active,封装形式,smd(6)
名称,osc mems prog 2.5x2.0mm 3.0v,型号,sit8008acf1-30e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,温度范围,-20～70℃,	工作电压,3V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装形式,smd(4),频率稳定度,±20ppm; ±25ppm; ±50ppm,封装尺寸,"dfn,lcc"
名称,osc mems prog 2.5x2.0mm,型号,sit8008acf1-xxe,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,2.25V～3.63V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 2.5x2.0mm,型号,sit8008acf1-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,2.25V～3.63V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 3.2x2.5mm 1.8v,型号,sit8008acf2-18e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,1.8V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),3.9ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 2.5x2.0mm 1.8v,型号,sit8008acl1-18e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,1.8V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),3.9ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 2.5x2.0mm 3.0v,型号,sit8008acl1-30e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,3V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 2.5x2.0mm 3.3v,型号,sit8008acl1-33s,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,3.3V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 2.5x2.0mm,型号,sit8008acl1-xxs,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,2.25V～3.63V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),4.5ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.098 l x 0.079 w (2.50mm x 2.00mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog 3.2x2.5mm 1.8v,型号,sit8008acl2-18e,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(4),温度范围,-20～70℃,	工作电压,1.8V	,	output,hcmos; lvcmos	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	current - supply (max),3.9ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.126 l x 0.098 w (3.20mm x 2.50mm)	,	available frequency range,1mhz ~ 110mhz,封装尺寸,"dfn,lcc",频率稳定度,±20ppm; ±25ppm; ±50ppm
名称,osc mems prog,型号,sit9002ai-03h18ed,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,lvpecl	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ai-13h18sd,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,lvpecl	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ai-13n18dd,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,lvpecl	,	type,mems (silicon)	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	height,0.031 (0.80mm)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ai-23n18dd,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,lvds	,	type,mems (silicon)	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	height,0.031 (0.80mm)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ai-33h18sd,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,cml	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	current - supply (max),51ma	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ai-43n18sd,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,质量等级,工业级,温度范围,-40～85℃,	工作电压,1.8V	,	output,hcsl	,	type,mems (silicon)	,	function,standby	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	spread spectrum bandwidth,±0.50%; center spread,封装形式,smd(6),封装尺寸,"dfn,lcc",频率稳定度,±50ppm
名称,osc mems prog,型号,sit9002ac-23h18eg,分类,可编程振荡器,生产厂家,sitime,厂商地域,美国,封装形式,smd(6),温度范围,-20～70℃,	工作电压,1.8V	,	output,lvds	,	type,mems (silicon)	,	function,enable/disable	,	mounting type,surface mount	,	programmable type,programmed by digi-key (enter your frequency in web order notes)	,	size / dimension,0.197 l x 0.126 w (5.00mm x 3.20mm)	,	height,0.031 (0.80mm)	,	spread spectrum bandwidth,±1.00%; center spread,封装尺寸,"dfn,lcc",频率稳定度,±25ppm
